gene_id	ERR337909	ERR337922	ERR337912	ERR337925	ERR337961	ERR337973	ERR337937	ERR337949
EgrG_000735600	206	179	96	111	174	148	237	243
EgrG_000735700	329	295	175	155	247	214	282	313
EgrG_000735800	1335	1241	1152	1012	722	658	911	922
EgrG_000735900	2	1	5	3	2	1	3	2
EgrG_000736000	4242	3721	5354	4299	5416	4992	3306	3361
EgrG_000736050	597	524	317	295	405	436	457	514
EgrG_000736200	1580	1253	1164	967	1388	1271	1675	1673
EgrG_000736300	157	161	192	188	288	268	360	407
EgrG_000736400	4464	4015	1714	1524	4219	3871	2836	2895
EgrG_000736500	85	71	41	30	362	363	156	149
EgrG_000736600	0	0	2	0	0	0	0	1
EgrG_000736700	181	154	223	226	175	154	314	322
EgrG_000736900	2313	1997	1426	1245	2884	2557	2441	2708
EgrG_000737000	1256	1141	697	657	861	760	824	920
EgrG_000737100	164	162	98	85	94	80	132	137
EgrG_000737200	6	12	2	1	17	15	16	9
EgrG_000737300	241	207	282	202	488	431	348	350
EgrG_000737400	78	70	65	55	100	95	165	168
EgrG_000737500	269	200	174	133	215	192	155	209
EgrG_000737600	24	19	30	31	64	55	34	35
EgrG_000737700	384	336	353	257	419	416	364	413
EgrG_000737900	1122	967	722	582	892	804	1095	1121
EgrG_000738000	392	304	443	346	346	315	408	418
EgrG_000738100	109	112	62	42	91	99	112	95
EgrG_000738200	5032	4245	3973	3423	3713	3351	3632	3736
EgrG_000738300	179	172	213	170	283	290	248	247
EgrG_000738400	404	357	599	509	248	252	428	422
EgrG_000738600	26	23	31	23	85	71	44	42
EgrG_000738700	1530	1313	666	600	1010	932	1248	1257
EgrG_000738800	5604	4751	3859	3319	5230	4950	5209	5153
EgrG_000739000	61	42	61	52	82	74	86	123
EgrG_000739050	0	0	0	0	0	0	0	0
EgrG_000739100	970	877	1596	1380	1480	1472	1687	1657
EgrG_000739200	1	0	0	0	0	0	1	0
EgrG_000739300	1237	1037	1229	1036	775	732	908	935
EgrG_000739400	646	580	323	275	156	145	359	388
EgrG_000739500	1	0	0	1	0	0	1	0
EgrG_000739600	0	0	0	1	0	0	0	0
EgrG_000739700	36	30	28	35	43	41	64	82
EgrG_000739800	298	279	335	275	338	288	432	406
EgrG_000739900	1218	1087	986	865	1525	1363	1183	1188
EgrG_000740000	404	372	258	191	360	354	572	584
EgrG_000740200	194	175	209	168	99	117	202	236
EgrG_000740300	0	0	0	0	0	0	0	0
EgrG_000740400	0	0	0	0	0	0	0	0
EgrG_000740500	178	170	102	75	228	249	173	170
EgrG_000740600	740	603	733	659	684	617	1035	1045
EgrG_000740700	299	235	268	223	894	814	393	401
EgrG_000740800	0	0	1	2	3	2	2	1
EgrG_000741000	453	373	340	293	1213	1151	572	544
EgrG_000741100	1959	1672	2206	1914	2033	1831	3002	3006
EgrG_000741200	1523	1355	759	689	721	637	812	857
EgrG_000741300	50	50	27	27	55	49	89	88
EgrG_000741400	534	445	497	451	569	570	582	636
EgrG_000741500	470	437	312	268	323	290	401	390
EgrG_000741600	235	191	141	119	355	325	212	227
EgrG_000741700	1924	1666	1039	961	929	804	1320	1406
EgrG_000741800	218	186	374	337	437	398	338	343
EgrG_000741900	525	471	525	436	539	487	660	647
EgrG_000742000	671	584	480	414	304	249	563	684
EgrG_000742100	1	2	0	0	0	3	0	0
EgrG_000742200	3638	3091	2086	1803	3369	2890	2709	2903
EgrG_000742500	295	313	270	213	263	234	460	469
EgrG_000742600	97	105	81	85	58	63	149	158
EgrG_000742700	858	714	578	469	679	666	994	972
EgrG_000742800	0	0	0	0	0	0	0	0
EgrG_000742900	478	423	27	16	62	65	38	34
EgrG_000743100	0	0	0	0	0	0	0	0
EgrG_000743200	1	0	1	0	0	0	0	0
EgrG_000743300	0	0	1	3	3	1	3	1
EgrG_000743400	0	0	0	0	0	0	0	0
EgrG_000743450	0	0	0	0	0	0	0	0
EgrG_000743500	8	5	9	10	16	9	27	29
EgrG_000743700	7681	6783	4867	4067	5183	4617	5279	5597
EgrG_000743800	1124	922	435	364	1214	1072	634	640
EgrG_000743900	48	39	27	28	48	57	33	42
EgrG_000744000	701	601	334	293	496	458	418	447
EgrG_000744100	722	666	742	655	824	821	691	658
EgrG_000744200	1	1	5	1	2	4	5	3
EgrG_000744300	342	289	581	495	425	385	359	391
EgrG_000744400	210	201	211	190	386	368	253	225
EgrG_000744500	757	676	493	411	509	446	620	715
EgrG_000744600	0	0	0	0	0	0	0	0
EgrG_000744700	0	0	0	0	0	0	0	0
EgrG_000744800	47	38	54	42	70	69	60	62
EgrG_000744900	326	277	427	328	187	172	432	442
EgrG_000745000	0	0	0	0	1	0	0	0
EgrG_000745100	2	4	0	0	0	0	0	1
EgrG_000745200	290	281	163	152	159	153	192	212
EgrG_000745300	415	362	327	257	295	241	392	366
EgrG_000745400	764	673	1395	1219	974	923	892	916
EgrG_000745500	63	50	20	8	13	21	24	35
EgrG_000745600	433	389	169	142	189	205	288	281
EgrG_000745700	474	400	301	270	300	214	460	457
EgrG_000745800	886	722	421	323	631	651	757	747
EgrG_000745900	3995	3532	1851	1548	2983	2841	2194	2221
EgrG_000746400	2	2	0	0	0	0	0	0
EgrG_000746500	0	0	0	0	0	0	0	0
EgrG_000746700	540	462	736	596	407	333	617	658
EgrG_000746800	525	436	418	342	2102	1879	535	535
EgrG_000747200	1012	855	713	609	393	352	738	761
EgrG_000747300	264	217	180	141	252	195	369	412
EgrG_000747400	148	114	190	171	225	184	402	375
EgrG_000747500	747	593	475	432	356	303	655	690
EgrG_000747600	277	254	177	169	230	222	296	295
EgrG_000747700	503	453	370	350	392	337	404	417
EgrG_000747800	325	282	434	412	277	290	400	441
EgrG_000747900	227	195	166	154	63	38	164	168
EgrG_000748000	157	127	312	325	158	189	218	251
EgrG_000748100	1315	1092	1391	1168	764	692	955	1053
EgrG_000748200	378	318	332	290	482	415	452	472
EgrG_000748300	0	0	1	1	0	0	0	0
EgrG_000748400	253	189	227	163	178	161	180	172
EgrG_000748500	629	565	797	675	445	420	656	721
EgrG_000748600	88	65	92	66	60	57	57	59
EgrG_000748700	248	208	482	429	637	522	501	480
EgrG_000748800	25	27	14	15	50	29	21	26
EgrG_000748900	227	182	94	79	148	124	132	134
EgrG_000749000	523	471	706	617	747	780	528	532
EgrG_000749100	118	109	127	122	156	140	123	139
EgrG_000749200	7	5	6	5	6	5	9	7
EgrG_000749300	34	21	20	15	15	9	26	24
EgrG_000749400	446	349	237	178	262	222	364	346
EgrG_000749600	38	29	38	30	25	25	49	59
EgrG_000749700	66	67	43	30	78	70	69	71
EgrG_000749800	5533	4813	2929	2336	5834	5133	4780	5112
EgrG_000749900	35	39	12	20	47	37	65	84
EgrG_000750000	248	224	212	203	225	203	349	343
EgrG_000750100	814	688	860	678	565	550	602	560
EgrG_000750300	573	444	408	370	611	619	709	764
EgrG_000750400	442	402	453	423	201	198	499	499
EgrG_000750500	1593	1356	826	681	1186	1102	1300	1272
EgrG_000750600	249	184	137	145	156	123	250	255
EgrG_000750800	2550	2224	2487	2125	2971	2663	4096	4176
EgrG_000750900	366	311	680	560	314	325	475	495
EgrG_000751000	0	0	0	0	0	0	0	0
EgrG_000751100	69	66	52	61	96	78	137	140
EgrG_000751200	11	13	6	7	13	7	20	14
EgrG_000751300	315	252	213	213	315	311	361	340
EgrG_000751400	883	815	392	352	682	662	674	649
EgrG_000751500	149	131	143	112	79	96	158	145
EgrG_000751600	2232	1812	1531	1289	1320	1143	1323	1291
EgrG_000751800	376	319	163	131	200	208	282	290
EgrG_000752000	6531	5567	3092	2584	4060	3709	3243	3277
EgrG_000752100	437	357	551	468	187	174	317	340
EgrG_000752200	153	120	141	115	112	101	217	222
EgrG_000752300	144	120	115	108	168	155	208	202
EgrG_000752400	57	43	58	56	41	33	48	50
EgrG_000752600	598	553	317	280	759	628	497	549
EgrG_000752700	13	10	9	2	8	6	12	11
EgrG_000752800	0	0	0	0	0	0	0	0
EgrG_000752900	3653	3185	5452	4616	2219	2109	3170	3318
EgrG_000753000	47	51	79	49	32	35	100	95
EgrG_000753100	330	273	296	243	258	278	384	401
EgrG_000753200	142	117	127	81	125	94	209	214
EgrG_000753300	102	89	116	78	156	178	129	143
EgrG_000753500	590	469	1132	913	809	782	885	887
EgrG_000753600	124	117	92	69	89	96	144	150
EgrG_000753700	125	98	91	58	209	180	145	157
EgrG_000753800	0	0	0	0	0	0	0	0
EgrG_000753900	103	84	77	60	60	64	66	58
EgrG_000754200	14	28	16	19	8	18	35	25
EgrG_000754300	224	196	129	130	175	164	269	250
EgrG_000754400	1100	970	1184	998	1211	1112	770	836
EgrG_000754600	764	653	841	766	611	561	868	912
EgrG_000754700	245	197	207	199	209	200	236	283
EgrG_000755000	51	37	54	60	56	56	87	99
EgrG_000755100	12	15	4	3	16	13	29	18
EgrG_000755200	11	13	3	7	17	11	10	7
EgrG_000755300	74	70	40	33	45	24	39	40
EgrG_000755400	296	248	209	188	226	215	283	254
EgrG_000755500	314	300	273	223	449	368	331	329
EgrG_000755550	1277	1127	466	406	1035	1027	854	933
EgrG_000755600	0	0	0	0	0	0	0	0
EgrG_000755700	242	183	98	90	142	144	136	150
EgrG_000755800	289	266	304	273	420	360	316	351
EgrG_000755900	50	63	34	22	30	33	62	66
EgrG_000756000	134	116	160	147	103	102	120	144
EgrG_000756100	220	178	272	260	270	283	375	377
EgrG_000756200	494	452	179	172	378	356	217	221
EgrG_000756300	336	343	265	215	320	280	474	419
EgrG_000756400	169	149	90	95	300	289	202	197
EgrG_000756500	121	90	72	50	16	17	127	126
EgrG_000756600	47	40	24	23	16	15	40	54
EgrG_000756700	3851	3280	1674	1412	1259	1143	2261	2230
EgrG_000756800	724	642	411	318	524	461	560	640
EgrG_000756900	453	390	248	262	238	201	497	511
EgrG_000757000	504	456	352	294	759	670	597	625
EgrG_000757100	7	11	6	5	12	4	19	19
EgrG_000757200	681	566	302	250	314	297	529	563
EgrG_000757300	550	485	293	275	634	626	484	548
EgrG_000757400	15	16	7	8	26	31	8	7
EgrG_000757500	3	0	1	0	7	3	2	4
EgrG_000757600	393	364	297	278	275	259	578	621
EgrG_000757700	0	0	0	0	0	0	0	0
EgrG_000757900	19	8	10	12	8	8	30	32
EgrG_000758000	669	612	365	313	758	742	656	742
EgrG_000758100	377	330	144	116	292	264	363	333
EgrG_000758200	133	123	87	82	135	144	120	140
EgrG_000758300	4682	4181	4908	4130	4464	4144	3885	4039
EgrG_000758400	950	845	1351	1176	1115	1016	1187	1272
EgrG_000758600	1	0	2	1	0	0	0	1
EgrG_000758700	663	582	1077	936	905	801	585	634
EgrG_000758800	1309	1097	407	345	550	468	571	603
EgrG_000758900	491	424	590	481	763	619	1075	1160
EgrG_000759000	94	70	99	87	90	89	143	128
EgrG_000759050	143	126	111	94	141	122	148	169
EgrG_000759100	194	172	139	115	126	98	206	232
EgrG_000759200	95	75	66	49	53	59	81	86
EgrG_000759300	511	439	666	618	549	512	838	878
EgrG_000759400	200	168	150	131	136	127	242	256
EgrG_000759500	688	614	392	325	467	406	512	504
EgrG_000759600	285	276	307	269	244	238	275	275
EgrG_000759700	240	183	320	298	181	174	190	224
EgrG_000759800	581	535	826	671	515	490	691	756
EgrG_000759820	507	386	435	362	312	305	388	445
EgrG_000759860	257	248	299	244	213	164	251	254
EgrG_000759900	204	152	151	141	76	77	118	132
EgrG_000760000	717	628	851	718	631	555	493	484
EgrG_000760400	15044	13027	53423	45569	21065	19529	39298	40378
EgrG_000760900	5186	4380	6734	5718	4641	4450	6346	6630
EgrG_000761000	260	240	171	150	107	121	311	315
EgrG_000761100	473	370	333	284	240	262	372	326
EgrG_000761200	340	302	777	715	592	583	727	728
EgrG_000761300	595	447	543	425	881	771	838	870
EgrG_000761350	86	76	40	25	50	41	53	60
EgrG_000761500	387	357	326	289	248	228	386	408
EgrG_000761550	752	641	742	615	789	691	808	806
EgrG_000761600	624	525	723	696	628	484	746	707
EgrG_000761700	1073	886	531	410	1249	1113	839	903
EgrG_000761900	123	117	172	133	181	183	239	221
EgrG_000762100	439	387	234	225	325	350	368	374
EgrG_000762200	193	153	156	106	87	90	308	313
EgrG_000762300	1064	935	1212	1021	1091	1053	869	896
EgrG_000762400	569	504	424	358	468	459	712	804
EgrG_000762500	144	141	251	209	140	129	206	210
EgrG_000762600	2981	2485	2188	1888	2000	1813	3198	3314
EgrG_000762800	332	303	298	281	400	356	304	311
EgrG_000762900	209	180	96	84	197	197	349	312
EgrG_000763100	85	70	78	65	27	32	91	74
EgrG_000763300	9193	7732	11143	9797	11745	10633	9716	10143
EgrG_000763400	883	743	896	745	413	416	835	924
EgrG_000763500	212	192	320	266	863	843	215	235
EgrG_000763700	75	67	60	66	197	206	80	86
EgrG_000763800	573	459	367	318	506	457	582	588
EgrG_000763900	493	404	33	34	43	54	57	62
EgrG_000764000	516	503	1238	1101	929	922	722	754
EgrG_000764100	424	388	490	465	475	429	748	767
EgrG_000764200	69	63	63	61	73	65	89	108
EgrG_000764300	211	162	142	128	248	191	218	231
EgrG_000764400	641	517	808	710	595	501	634	660
EgrG_000764600	264	231	172	148	165	155	409	429
EgrG_000764700	888	706	816	690	1199	1146	976	1000
EgrG_000764900	74	56	41	39	51	40	58	62
EgrG_000765000	61	65	34	30	76	90	116	138
EgrG_000765100	629	539	669	560	703	600	1166	1120
EgrG_000765200	1808	1538	1489	1279	1288	1244	1229	1224
EgrG_000765300	283	201	287	248	58	60	118	124
EgrG_000765400	38	29	19	18	34	21	29	25
EgrG_000765500	947	855	1006	786	1047	955	1496	1644
EgrG_000765600	1831	1482	1637	1369	2241	2074	1709	1927
EgrG_000765700	817	683	465	381	539	478	573	553
EgrG_000765900	1117	1023	1212	1052	1897	1662	2278	2245
EgrG_000766000	23	15	8	5	22	20	15	17
EgrG_000766100	372	314	403	313	397	364	241	237
EgrG_000766200	7	1	5	9	7	16	3	6
EgrG_000766300	341	275	154	145	265	273	251	242
EgrG_000766400	194	160	88	74	117	81	126	153
EgrG_000766500	483	426	579	470	311	287	667	693
EgrG_000766600	1218	989	1004	844	1007	964	1106	1090
EgrG_000766700	363	294	492	409	262	268	343	354
EgrG_000766800	81	74	122	99	202	162	116	119
EgrG_000766900	198	166	163	133	275	280	194	200
EgrG_000767000	1057	956	876	735	1052	950	917	904
EgrG_000767100	320	261	280	215	243	239	366	374
EgrG_000767200	2645	2246	1369	1166	1400	1269	1904	1938
EgrG_000767300	146	161	60	53	63	72	113	148
EgrG_000767400	517	469	299	291	639	577	309	338
EgrG_000767500	568	478	356	350	319	324	341	383
EgrG_000767700	159	128	101	79	55	51	76	90
EgrG_000767800	300	246	443	365	340	285	307	341
EgrG_000767900	388	342	182	166	173	169	269	277
EgrG_000768000	438	400	323	248	395	359	444	504
EgrG_000768100	120	130	65	46	69	59	70	69
EgrG_000768200	1977	1682	2712	2288	1192	1101	1425	1390
EgrG_000768300	1523	1306	936	848	1354	1174	1143	1123
EgrG_000768400	1182	996	918	776	1341	1146	1418	1503
EgrG_000768500	70	61	57	59	42	32	55	63
EgrG_000768700	460	410	306	252	224	239	362	395
EgrG_000768800	711	646	441	436	396	344	669	688
EgrG_000768900	3926	3358	2001	1697	193	154	2429	2546
EgrG_000769200	41	25	50	37	1	0	43	46
EgrG_000769300	109	109	89	96	45	34	342	361
EgrG_000769400	1	0	3	1	2	1	0	2
EgrG_000769500	649	568	1005	917	474	415	545	546
EgrG_000769800	1155	933	1044	949	1304	1174	1401	1415
EgrG_000769900	1139	992	1189	1007	1236	1243	1014	1083
EgrG_000770000	162	150	149	105	203	216	237	272
EgrG_000770100	2059	1728	2322	2033	2264	2049	2136	2256
EgrG_000770200	1001	896	852	686	413	349	1305	1413
EgrG_000770300	25	18	20	30	30	26	16	9
EgrG_000770400	114	102	91	79	124	122	185	216
EgrG_000770500	369	328	377	312	338	316	496	540
EgrG_000770600	465	432	437	411	578	552	328	337
EgrG_000770700	192	150	171	149	273	234	132	141
EgrG_000770800	928	742	609	540	540	495	923	1024
EgrG_000770900	254	239	398	350	357	308	334	319
EgrG_000771000	277	249	330	305	260	265	432	500
EgrG_000771100	80	77	80	67	117	99	181	215
EgrG_000771200	804	674	433	376	495	459	537	565
EgrG_000771300	298	252	364	356	301	255	657	657
EgrG_000771400	0	0	0	0	2	1	0	1
EgrG_000771500	0	0	0	0	1	0	0	0
EgrG_000771600	1968	1666	626	597	414	330	563	592
EgrG_000771700	40	28	24	18	54	43	105	123
EgrG_000771800	792	612	520	434	430	442	471	504
EgrG_000771900	2189	1846	645	534	1357	1261	798	791
EgrG_000772000	1123	966	1274	1070	1415	1293	2010	2029
EgrG_000772100	79	76	30	32	61	47	32	35
EgrG_000772200	40	27	34	26	21	18	53	69
EgrG_000772300	1234	1157	567	489	396	360	780	818
EgrG_000772400	1632	1366	1792	1468	2084	1902	1588	1635
EgrG_000772500	153	138	95	82	113	101	115	139
EgrG_000772600	819	759	502	417	416	393	600	573
EgrG_000772700	684	599	943	792	840	771	1010	977
EgrG_000772800	1521	1264	1257	1069	2278	2026	1809	1792
EgrG_000772900	22	21	25	24	10	20	20	28
EgrG_000773000	36	32	22	17	34	40	39	52
EgrG_000773100	693	646	771	670	625	624	511	494
EgrG_000773200	990	812	963	829	1567	1441	1709	1665
EgrG_000773300	1403	1181	1676	1445	1226	1074	1828	1825
EgrG_000773400	1516	1308	3102	2561	1978	1937	2543	2620
EgrG_000773500	831	722	862	706	711	660	861	891
EgrG_000773600	3416	2811	3853	3351	3425	3159	4007	4266
EgrG_000773700	281	274	267	230	252	250	413	423
EgrG_000773800	158	133	92	104	70	64	155	160
EgrG_000773900	194	195	175	149	149	136	208	216
EgrG_000774000	498	458	509	417	683	625	639	639
EgrG_000774050	992	879	1377	1199	1256	1111	2068	2103
EgrG_000774100	404	318	173	148	250	241	355	316
EgrG_000774200	1653	1470	1353	1140	2129	1931	1948	2047
EgrG_000774300	34	30	32	27	6	4	26	35
EgrG_000774400	117	90	138	125	43	44	79	97
EgrG_000774500	1502	1352	1967	1709	1002	928	1586	1567
EgrG_000774600	2865	2496	4561	3909	3046	2848	3323	3574
EgrG_000774700	1108	1008	1007	915	1579	1493	809	884
EgrG_000774800	82	80	114	101	153	116	148	139
EgrG_000774900	59	106	137	108	164	151	166	193
EgrG_000775000	1111	948	1037	777	776	643	991	1060
EgrG_000775100	903	731	742	627	1058	992	1487	1575
EgrG_000775200	163	160	109	99	148	135	192	198
EgrG_000775300	868	782	797	701	783	722	773	822
EgrG_000775450	451	398	413	301	394	347	615	613
EgrG_000775500	1001	878	571	482	796	747	1051	1149
EgrG_000775600	2635	2290	2000	1663	2365	2101	2423	2556
EgrG_000775700	1150	985	602	525	883	769	1125	1170
EgrG_000775800	601	557	526	447	618	515	872	904
EgrG_000775900	546	473	520	438	399	401	601	647
EgrG_000776000	41	37	33	26	33	33	52	64
EgrG_000776100	1	0	0	0	0	0	0	0
EgrG_000776200	1454	1249	1575	1327	2567	2466	2031	2079
EgrG_000776300	907	795	685	619	1082	995	1312	1407
EgrG_000776400	1312	1031	836	712	687	613	1209	1241
EgrG_000776500	3409	2944	1821	1449	3550	3155	3094	3318
EgrG_000776600	1304	1109	1144	953	831	739	1066	1029
EgrG_000776700	24	25	8	17	15	16	14	15
EgrG_000776800	96	82	51	36	61	55	83	98
EgrG_000776900	175	145	180	149	168	137	288	306
EgrG_000777000	145	138	141	135	131	111	259	264
EgrG_000777100	5402	4623	3227	2887	4826	4432	5201	5446
EgrG_000777200	3025	2582	2034	1664	2787	2503	2196	2285
EgrG_000777250	831	738	573	508	566	524	593	653
EgrG_000777300	1435	1224	941	819	1515	1349	1253	1401
EgrG_000777400	1102	924	766	717	799	721	869	889
EgrG_000777500	192	188	130	109	236	223	192	218
EgrG_000777700	1328	1193	1319	1118	1265	1191	1346	1419
EgrG_000777800	1395	1133	1428	1161	1692	1538	2503	2552
EgrG_000777900	434	339	245	217	358	356	393	420
EgrG_000778000	877	732	1227	981	830	748	1045	1086
EgrG_000778100	973	801	2047	1783	787	752	1118	1171
EgrG_000778300	483	390	704	620	507	446	513	574
EgrG_000778400	344	279	369	292	188	182	323	298
EgrG_000778600	339	268	169	171	437	384	427	464
EgrG_000778700	206	166	293	205	581	513	258	298
EgrG_000778800	0	0	0	1	0	0	0	0
EgrG_000778900	473	390	446	379	505	438	640	715
EgrG_000779000	421	385	321	249	385	350	525	582
EgrG_000779100	153	135	106	77	123	95	120	106
EgrG_000779200	392	366	213	143	344	327	262	259
EgrG_000779300	35	39	38	35	92	93	109	118
EgrG_000779400	178	142	135	116	112	115	223	227
EgrG_000779500	1912	1676	1334	1193	1050	968	1257	1283
EgrG_000779700	280	243	127	126	299	259	239	250
EgrG_000779800	149	122	92	90	235	208	167	194
EgrG_000779900	44	43	27	20	52	59	85	77
EgrG_000780000	236	192	147	104	92	101	178	201
EgrG_000780100	242	227	148	111	132	136	206	203
EgrG_000780200	1	0	0	0	0	0	1	3
EgrG_000780300	596	541	558	470	526	481	804	829
EgrG_000780400	761	633	383	364	612	547	754	845
EgrG_000780500	468	384	245	211	373	364	344	362
EgrG_000780600	13541	11859	6592	5576	10490	9742	10301	10549
EgrG_000780700	825	675	919	809	1017	887	1096	1224
EgrG_000780800	2857	2498	1960	1586	2649	2422	1965	1941
EgrG_000780900	301	263	302	266	248	265	393	340
EgrG_000781200	1583	1294	907	784	1308	1248	1476	1530
EgrG_000781300	5	3	4	3	9	6	8	2
EgrG_000781400	1360	1126	2186	1917	863	808	1441	1493
EgrG_000781500	2986	2582	2424	2018	3238	3019	2824	2855
EgrG_000781600	24	23	14	15	12	15	15	16
EgrG_000781700	11	8	14	14	23	24	10	14
EgrG_000781800	3	0	3	2	2	3	4	9
EgrG_000781900	728	644	650	516	830	718	1139	1157
EgrG_000782000	0	3	0	1	1	2	1	3
EgrG_000782100	490	428	696	582	1442	1262	885	936
EgrG_000782200	958	800	806	720	564	481	662	721
EgrG_000782300	814	728	1279	1068	846	776	969	1009
EgrG_000782400	4772	4039	1872	1640	4327	4017	3436	3612
EgrG_000782500	388	341	554	517	360	364	579	539
EgrG_000782600	1719	1591	3730	3247	1623	1516	2507	2658
EgrG_000782700	425	344	472	449	534	496	678	732
EgrG_000782800	437	378	338	355	464	458	663	720
EgrG_000782900	58	48	95	84	71	74	60	58
EgrG_000783100	284	246	249	198	248	242	316	338
EgrG_000783200	4	8	6	7	4	3	7	6
EgrG_000783300	5	2	5	7	4	3	7	8
EgrG_000783500	542	493	585	499	968	898	797	806
EgrG_000783600	2324	2049	3505	3072	4545	4141	2800	2856
EgrG_000783800	8	0	1	0	0	0	1	1
EgrG_000783900	429	341	329	246	405	389	451	476
EgrG_000784000	756	777	1028	931	763	705	888	961
EgrG_000784100	694	616	910	718	878	829	1271	1302
EgrG_000784200	261	247	223	183	209	211	353	354
EgrG_000784300	1151	1027	1855	1546	1318	1141	2001	2115
EgrG_000784400	858	744	761	636	950	963	1162	1257
EgrG_000784500	8	4	10	11	14	20	14	8
EgrG_000784600	407	329	514	463	206	209	489	525
EgrG_000784700	162	118	116	113	168	160	300	250
EgrG_000784900	0	0	0	0	0	0	0	0
EgrG_000784950	156	133	132	107	402	373	322	313
EgrG_000785000	1693	1469	1516	1306	1916	1815	1815	1872
EgrG_000785100	539	528	588	530	425	397	545	615
EgrG_000785200	11	17	20	10	16	18	30	33
EgrG_000785300	901	744	979	873	1006	883	1061	1058
EgrG_000785400	20	12	10	12	19	11	27	20
EgrG_000785500	136	108	203	147	151	129	196	206
EgrG_000785600	3555	3007	1730	1596	3983	3758	3805	3835
EgrG_000785700	274	241	191	150	316	258	323	353
EgrG_000785800	724	711	674	494	770	728	1062	1080
EgrG_000786000	831	730	768	743	648	605	1164	1153
EgrG_000786100	0	0	1	0	0	0	0	0
EgrG_000786200	1059	900	807	677	816	740	1309	1241
EgrG_000786400	1	0	0	0	0	0	0	0
EgrG_000786500	98	61	34	28	44	33	40	45
EgrG_000786600	1102	942	3316	2875	2031	1811	2058	2130
EgrG_000786700	1	1	2	4	1	1	2	1
EgrG_000786800	1809	1611	829	738	1114	1004	1262	1353
EgrG_000786900	1475	1257	1063	947	864	785	1158	1219
EgrG_000787000	676	605	698	576	843	790	1166	1204
EgrG_000787100	621	542	566	449	443	398	818	801
EgrG_000787200	635	580	491	417	374	314	536	532
EgrG_000787300	353	296	772	649	762	663	760	808
EgrG_000787400	1325	1135	1360	1261	1374	1250	1720	1888
EgrG_000787500	54	58	48	37	59	48	76	70
EgrG_000787700	1689	1262	974	785	939	863	1632	1827
EgrG_000787800	100	97	69	76	77	47	141	150
EgrG_000787900	2767	2320	4104	3527	1808	1648	2539	2648
EgrG_000788000	233	182	183	176	229	221	439	412
