""	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"EgrG_000190400"	-1.80247327424196	11.8188357897134	201.204364282459	4.63837794006329e-06	0.000899203521330299
"EgrG_001129900"	-1.39049077962512	5.44439933588129	199.499541879148	4.76238725983111e-06	0.000899203521330299
"EgrG_001082900"	-1.62784756506575	6.06358771931574	199.403975349114	4.76946705090329e-06	0.000899203521330299
"EgrG_000724400"	-1.98477474409913	3.12569057784871	195.294011122994	5.08749068026184e-06	0.000932890332545614
"EgrG_001137900"	-1.06436753929157	8.13506250183085	193.217352385427	5.25880743138529e-06	0.000932890332545614
"EgrG_000758800"	-1.27163474460244	6.63634078661687	190.214983521168	5.52014621416459e-06	0.000932890332545614
"EgrG_000483000"	-1.45294641941374	7.44021925609998	188.865259781946	5.64319571820608e-06	0.000932890332545614
"EgrG_000609600"	-1.05847813769598	6.43848318189442	188.613853940472	5.66651248863794e-06	0.000932890332545614
"EgrG_001143900"	-1.0243171695701	6.09308248737083	188.517371042342	5.67549445225673e-06	0.000932890332545614
"EgrG_000076900"	-1.07455266761077	8.20412898911233	188.065010055619	5.71785682371192e-06	0.000932890332545614
"EgrG_001139200"	-2.2431549369539	4.39408609783111	185.478372404737	5.9682416340222e-06	0.000955369094774421
"EgrG_000902600"	-3.20881425531149	2.65622357993357	184.322226523399	6.08481691993711e-06	0.000955992347199008
"EgrG_000552500"	-6.51102516789704	2.68502109210514	182.271215951144	6.29908969624173e-06	0.000971663217871179
"EgrG_000715550"	-1.39630019125287	5.83143470426552	176.936789285465	6.90480800493469e-06	0.00104607841274761
"EgrG_000355900"	-6.30601529752706	1.86624303215317	173.189144929961	7.37679625174277e-06	0.00108619599232422
"EgrG_000535400"	-1.04758410492691	9.38926665113459	172.819138935525	7.4256680286191e-06	0.00108619599232422
"EgrG_000714000"	-2.30249268068738	5.65058871202776	168.457526556413	8.03518579729801e-06	0.00111649411873368
"EgrG_000878200"	1.46621304700654	7.29078332347289	168.268443967454	8.06307160445452e-06	0.00111649411873368
"EgrG_000067900"	-1.0992791006482	5.74381238430774	167.719062199436	8.14481892518131e-06	0.00111649411873368
"EgrG_000263500"	-1.10862574754696	7.46055658169747	167.623177214691	8.1591979445413e-06	0.00111649411873368
"EgrG_000452100"	-1.65957365247346	4.25462753891989	165.310469224221	8.51635131463099e-06	0.00114159058933045
"EgrG_000983900"	-1.98833403395178	3.65384240769623	164.617885701353	8.62729266760793e-06	0.00114159058933045
"EgrG_000698600"	-1.05095281496936	10.927219055351	162.729027043948	8.9396689039716e-06	0.00114159058933045
"EgrG_000840400"	1.21878506181604	6.95006700042303	162.3907309729	8.99717737422128e-06	0.00114159058933045
"EgrG_000905600"	-1.0518128341071	11.6710824874606	161.692843763837	9.11735874813364e-06	0.00114159058933045
"EgrG_000452600"	-2.11786620800237	4.70896985801022	161.505679189814	9.14994814644867e-06	0.00114159058933045
"EgrG_000982200"	-1.03537018501331	12.4779294054054	159.690519957591	9.47409097046522e-06	0.00115902287267829
"EgrG_000470900"	-0.97023278044845	8.35463124714157	159.207420947754	9.56289498909477e-06	0.00115902287267829
"EgrG_000595600"	-0.990854263743159	6.79791495432107	157.805613142886	9.82684694491825e-06	0.00117423900677023
"EgrG_000413200"	-1.05695175666428	10.3584180451298	156.000914197255	1.01809388649282e-05	0.00119791765101109
"EgrG_001068500"	-0.974137978061363	8.19315158126878	155.271929829625	1.03287212223078e-05	0.00119791765101109
"EgrG_000695800"	-1.19442612439988	6.96327990872429	154.277836937855	1.05348232485426e-05	0.00119791765101109
"EgrG_000469500"	-0.924247434046357	7.08966439620063	154.016998470775	1.05897953590089e-05	0.00119791765101109
"EgrG_000292700"	-1.76726697440197	11.7678578323825	152.587725639576	1.08978040334702e-05	0.00121653907131528
"EgrG_000412400"	-1.49661422522317	4.31510022382773	151.907907644694	1.10484389934695e-05	0.00121733709637137
"EgrG_000790200"	-1.67407667440696	8.05094580611444	150.736135142453	1.13145662002581e-05	0.00121969988054216
"EgrG_000447700"	1.24374675957224	6.43323842968617	150.550862533801	1.13574128433322e-05	0.00121969988054216
"EgrG_000723000"	-1.09005982290662	6.08378776080606	148.525653276431	1.1839974493039e-05	0.0012233268369981
"EgrG_000656300"	-1.31404469894972	4.71282728811947	148.202892719289	1.19193548687968e-05	0.0012233268369981
"EgrG_000175300"	1.3319869326998	5.69883607588548	148.196189908074	1.19210107717761e-05	0.0012233268369981
"EgrG_001030900"	-1.69539466019972	4.17422131870382	148.006676389253	1.19679546759597e-05	0.0012233268369981
"EgrG_000254600"	-1.26933419484997	11.5773823333771	146.22816568958	1.24205699141083e-05	0.00122359686547401
"EgrG_002062100"	1.09308642346443	6.37633404312283	145.693313509244	1.25610728346667e-05	0.00122359686547401
"EgrG_001050000"	-1.02531230046784	5.71333944492648	145.656298178191	1.25708736624228e-05	0.00122359686547401
"EgrG_000086800"	-1.0926812828315	5.6051150322333	145.375407032778	1.26455757146038e-05	0.00122359686547401
"EgrG_000170900"	-1.55785599278402	4.65186731237045	145.202996801965	1.26917166621538e-05	0.00122359686547401
"EgrG_001032500"	-0.985900039713536	6.76179749967464	141.758114244309	1.36618673972916e-05	0.00128559927095192
"EgrG_000712250"	-1.3807256919323	4.15796314341849	141.676559008818	1.36859967458332e-05	0.00128559927095192
"EgrG_000979100"	-0.907148446317264	6.76807496028588	141.286490849099	1.38021818560969e-05	0.00128559927095192
"EgrG_000637200"	-1.05673489082068	7.29707169662113	140.826175842628	1.39409633342264e-05	0.00128559927095192
"EgrG_000448600"	-1.01466009234186	6.99778518461163	139.408365159327	1.43801114445752e-05	0.00131183726339544
"EgrG_000388700"	-2.06894699118833	3.16865076637016	137.474667372818	1.50088234231306e-05	0.00135462614810468
"EgrG_002054000"	1.06779743176164	6.2966422259785	136.43367234802	1.53622828203653e-05	0.00136271961231715
"EgrG_000580600"	-0.877870495053025	6.51338408156362	136.267421454523	1.54197410163185e-05	0.00136271961231715
"EgrG_001138100"	-1.03439324446475	6.37834271366266	134.759426683941	1.59540465035407e-05	0.00138443144347664
"EgrG_001152900"	-1.03320500921279	7.60081369236637	134.343490185539	1.61056873625959e-05	0.00138443144347664
"EgrG_001056900"	-1.11818454124138	6.42788568776009	133.635230484935	1.63682890180386e-05	0.00138443144347664
"EgrG_000874800"	-0.919372887676512	6.45812179905611	133.237198624737	1.6518339474341e-05	0.00138443144347664
"EgrG_000827000"	-0.948102099226498	6.13757587008312	133.004929085174	1.66067363381142e-05	0.00138443144347664
"EgrG_000146400"	-1.07701627734018	8.4902129681786	132.474672745571	1.68108822755469e-05	0.00138443144347664
"EgrG_000965700"	-1.02315269755132	5.34550423783945	131.867235320655	1.70488140198143e-05	0.00138443144347664
"EgrG_000756200"	-1.19061661809698	5.33868756944014	131.415259436367	1.72287297246222e-05	0.00138443144347664
"EgrG_000058300"	-1.23138580339439	6.66489941782572	130.990585690251	1.74000571499586e-05	0.00138443144347664
"EgrG_000543800"	-0.939728060430521	6.70789408146965	130.869480774889	1.74493247504776e-05	0.00138443144347664
"EgrG_000209000"	-1.06157305898373	5.84077599555538	130.788174693201	1.74825043549575e-05	0.00138443144347664
"EgrG_002026300"	1.13514449469864	6.44582429921744	130.444680278958	1.76235968759402e-05	0.00138443144347664
"EgrG_000212900"	-0.951495871079767	5.84716823578407	129.15827647995	1.8165483708101e-05	0.00141194958568987
"EgrG_000323100"	-1.09424626865357	5.75643175602074	128.831186814688	1.83067485179026e-05	0.00141194958568987
"EgrG_000575200"	-1.46982706320641	5.75058800347014	127.949049957358	1.86949940213457e-05	0.00142890386736124
"EgrG_000880700"	0.950620990692412	6.79998396983302	127.242609918518	1.90137465177819e-05	0.00143568838679269
"EgrG_000946500"	-1.18425841588385	5.8480312693772	126.948870028455	1.91483863870312e-05	0.00143568838679269
"EgrG_000656900"	-1.94752046913865	6.55646483577455	126.639758239282	1.92914281110758e-05	0.00143568838679269
"EgrG_000482700"	-0.899799660382406	6.8415405673496	125.686552396572	1.97414604537077e-05	0.00145474573410442
"EgrG_001021500"	-2.41359082247934	4.34701453949578	125.377268134763	1.98904414375427e-05	0.00145474573410442
"EgrG_000294450"	-0.827909470633403	7.0814193997906	123.994551027823	2.05748580522235e-05	0.00148684973231854
"EgrG_001011300"	-1.03532309037013	7.8953475340643	123.787685608138	2.0679899624421e-05	0.00148684973231854
"EgrG_001148200"	-0.836256161306987	6.72725194570061	122.130816486669	2.154718505006e-05	0.00153618754592193
"EgrG_000127600"	-1.01894917612269	6.43467356816884	121.586018149218	2.18427771796721e-05	0.00154428434660282
"EgrG_000918400"	1.11486945478496	6.75464111040453	119.882199619681	2.28023099671578e-05	0.0015930806467602
"EgrG_000321300"	-0.926300851611953	7.23520811784735	119.699412142879	2.29085147223885e-05	0.0015930806467602
"EgrG_000931700"	0.921277207376292	6.67818600874661	119.004323250118	2.33183669912996e-05	0.00159765728701653
"EgrG_000978200"	-0.87341974225141	9.94228834207877	118.875448989837	2.33954126718531e-05	0.00159765728701653
"EgrG_000226200"	1.25445743203388	5.51110401024367	118.636306120905	2.35392693160144e-05	0.00159765728701653
"EgrG_001194000"	-1.03536435047095	8.33375765514254	117.228945059301	2.44098492704723e-05	0.00164359651754514
"EgrG_001064800"	-1.06300041372056	7.82184657000395	116.167821478834	2.50944095187454e-05	0.00167467983432034
"EgrG_000433500"	0.919263370190954	6.77308726483901	115.907386453167	2.52662681274168e-05	0.00167467983432034
"EgrG_002051500"	-1.48672609301159	4.0133909347038	115.45650074395	2.55674771978609e-05	0.00167891856258667
"EgrG_000476900"	-0.84041890327854	7.0240981665694	115.221993200814	2.57260034342606e-05	0.00167891856258667
"EgrG_000505400"	0.890796625316403	6.76304319218963	114.579863246999	2.6166741996257e-05	0.00169464609997133
"EgrG_001028500"	-0.831438055646789	10.3119264594499	113.916994994482	2.66321801608544e-05	0.00171172285215673
"EgrG_001095000"	-1.05718071812395	5.00919403142582	113.529405301089	2.69093766867808e-05	0.00171633439381833
"EgrG_000118100"	-1.37137032950303	5.65503037593479	113.254156528172	2.71085347444197e-05	0.00171633439381833
"EgrG_001184800"	-0.855059122382292	6.45058346338445	112.75035942273	2.74781050790868e-05	0.00172580608854023
"EgrG_001118900"	-0.904981720322876	7.43968839286079	112.498998346561	2.76649726592965e-05	0.00172580608854023
"EgrG_000504200"	-1.24523308247521	5.21021325178853	112.092966631344	2.79703683055283e-05	0.00172774094285969
"EgrG_000154100x"	-0.787496562793881	6.50590737680912	111.918068171535	2.81032826632058e-05	0.00172774094285969
"EgrG_001077700"	-2.68328113493254	3.8232056081368	111.049063684832	2.87761342141587e-05	0.00174926312684516
"EgrG_000915700"	-0.866612581563506	7.01717393667925	110.935365512668	2.88657281657618e-05	0.00174926312684516
"EgrG_000745900"	-0.879746330373624	8.47212765691586	110.595487003199	2.91357465758486e-05	0.00175310407056383
"EgrG_000331200"	-1.08648889006257	5.55555511773219	109.733426505995	2.98356594591809e-05	0.00175953952620693
"EgrG_000622700"	0.998322410297441	5.79408208402812	109.716051113362	2.98499925936472e-05	0.00175953952620693
"EgrG_000225100"	0.918234276834514	6.66319928771155	109.698008287885	2.98648858762138e-05	0.00175953952620693
"EgrG_000720100"	-0.960398513212239	9.182547317716	109.274642970987	3.0217168580146e-05	0.00176801695333765
"EgrG_000519200"	-0.809083295800109	7.87382841930846	108.705016985625	3.0699820741184e-05	0.00177148803962883
"EgrG_001164400"	-2.1370066167184	3.39708303002937	108.46056729929	3.09100526338278e-05	0.00177148803962883
"EgrG_000985400"	-0.796993908269283	6.72288239746693	108.34396098345	3.10110029965671e-05	0.00177148803962883
"EgrG_000756700"	-0.856781004379912	8.40420556399915	108.228135650302	3.11117064951314e-05	0.00177148803962883
"EgrG_000686300"	-1.32386149921638	5.66550032709825	107.029746902374	3.21793045521088e-05	0.00181385603620691
"EgrG_001123900"	-0.827833576619762	8.75623871343713	106.915710928457	3.22833877259834e-05	0.00181385603620691
"EgrG_001013300"	0.943836113434364	7.49033041014677	106.417413838032	3.27434198027127e-05	0.00181852611970945
"EgrG_000600900"	1.02829441679248	6.9077829311347	105.725162524861	3.33969132738788e-05	0.00181852611970945
"EgrG_000845400"	0.873898133008977	8.29736595166116	105.576929594148	3.35390694606424e-05	0.00181852611970945
"EgrG_000983300"	-0.985932546233025	5.78853957949327	105.274584520601	3.38314937238836e-05	0.00181852611970945
"EgrG_000924100"	-1.16856457636732	4.89363681477345	105.203064075155	3.39011568742955e-05	0.00181852611970945
"EgrG_000864900"	0.848326084548925	8.3760660522984	105.176533194218	3.39270467020983e-05	0.00181852611970945
"EgrG_001052100"	-1.27433770087765	4.34592658150373	105.023908279749	3.40764894855516e-05	0.00181852611970945
"EgrG_001167300"	-1.07886046226046	9.23945570297131	105.019021489617	3.40812886649932e-05	0.00181852611970945
"EgrG_000868450"	0.890130366917839	6.96385385769794	104.70892646528	3.43876491076434e-05	0.00182340509393279
"EgrG_000782100"	0.811335131256103	6.55020854997203	104.385900903417	3.47106436801209e-05	0.00182910000610028
"EgrG_000630650"	-0.814540228332455	7.6795615568757	103.820410380986	3.52857419144584e-05	0.00184312279356972
"EgrG_001014000"	-1.26205878903369	5.280469460708	103.497584446424	3.56196735727209e-05	0.00184312279356972
"EgrG_000118800"	-1.44753968719914	4.99670879174493	103.489111874394	3.5628493416482e-05	0.00184312279356972
"EgrG_000297600"	0.851142724652372	7.5605827873507	102.518473394484	3.66582049616659e-05	0.00187620030988464
"EgrG_000907000"	-0.78918228306874	6.52432800811486	102.468305413612	3.67124827557479e-05	0.00187620030988464
"EgrG_000590100"	-1.30413209866518	3.62341848289942	102.205610896394	3.6998428177556e-05	0.00187620030988464
"EgrG_000229400"	1.05014180472535	5.06411538792114	102.065187220198	3.71524813838543e-05	0.00187620030988464
"EgrG_000524100"	-0.797611096542015	5.78149128251591	101.21338328324	3.81052553785953e-05	0.00190066918183676
"EgrG_001043800"	0.988272492209763	6.22604691998227	101.118475624713	3.8213392272625e-05	0.00190066918183676
"EgrG_000192300"	-0.905453584261257	6.95005992945849	101.034767814736	3.83091030285344e-05	0.00190066918183676
"EgrG_000920600"	-1.18274741143572	10.1620865803048	100.747026484828	3.86405158501683e-05	0.00190596590972574
"EgrG_000263400"	-1.00930701584385	6.45870670399581	100.090252057551	3.94112068329992e-05	0.00193274380792581
"EgrG_000994600"	-0.827779226504073	7.60007900598749	99.703300959255	3.98747458688528e-05	0.00194423760891579
"EgrG_001047200"	-0.796159358596898	5.80787482379653	99.5130089235146	4.01053304170705e-05	0.00194430641861958
"EgrG_001075200"	-0.961025963121113	6.25432949883099	99.0948505209125	4.06182189504843e-05	0.00195353716776914
"EgrG_000459200"	-0.95446816791734	6.84167629463293	98.9197664642516	4.08355262437638e-05	0.00195353716776914
"EgrG_000990250"	0.962384469337557	9.0767216923527	98.7796723741555	4.1010506694369e-05	0.00195353716776914
"EgrG_000056100"	-0.917332967890289	7.26960913102522	98.615530340845	4.12167789993725e-05	0.00195353716776914
"EgrG_000163800"	-0.784727967709066	5.8166697192158	97.8833610388015	4.21536596356484e-05	0.00198684249082689
"EgrG_000744000"	-0.74144513897691	6.0183920520728	97.2483237227004	4.29890338262686e-05	0.00201502189492852
"EgrG_000956200"	-0.791005022033642	8.36015875677284	96.366525729553	4.41854637058623e-05	0.00203176606177072
"EgrG_000872700"	1.15045100138262	6.30800377433569	96.3014575902376	4.42754728483054e-05	0.00203176606177072
"EgrG_000451300"	0.994986633296882	6.15389731969494	96.2914063249736	4.42893982974336e-05	0.00203176606177072
"EgrG_000960000"	1.18917007903677	5.79612235445407	96.2807366081932	4.43041868726524e-05	0.00203176606177072
"EgrG_001059200"	-1.22803253955861	5.17453609341107	95.641155708963	4.52026465239223e-05	0.00205345688518846
"EgrG_000880400"	-1.2997471895459	3.75531878218617	95.6000196350225	4.52612491195476e-05	0.00205345688518846
"EgrG_000261400"	-0.975023305845398	6.25059639416277	95.2334733595402	4.57878662068807e-05	0.00206247150693909
"EgrG_000637900"	-0.753064705121034	6.62947809582185	95.1243845043885	4.59461474318114e-05	0.00206247150693909
"EgrG_000184900"	-1.69477241997005	10.7384762985193	94.8585741720116	4.63348432102439e-05	0.00206897268313531
"EgrG_000514200"	-0.813129934640905	10.7765155198721	93.7948452057934	4.79342993270835e-05	0.00211759292726429
"EgrG_000443300"	0.876532731897799	7.20353655718625	93.6291615991325	4.81899237150882e-05	0.00211759292726429
"EgrG_000675900"	-0.975323204814103	5.57992387546764	93.5512300558687	4.8310779570675e-05	0.00211759292726429
"EgrG_001133900"	-1.241780463118	3.67327908221113	93.4796787208167	4.84220919247139e-05	0.00211759292726429
"EgrG_000990500"	-2.74019351604599	4.13013613211228	93.0494599622029	4.90985371732535e-05	0.00212007862115036
"EgrG_000980900"	0.973516859473972	5.87971894192553	92.901016682742	4.9334818173428e-05	0.00212007862115036
"EgrG_000863700"	0.80207368265133	6.33980567212448	92.7067502296935	4.96462992457341e-05	0.00212007862115036
"EgrG_001121800"	0.852266734361426	6.62058973529738	92.568344641476	4.98697924149405e-05	0.00212007862115036
"EgrG_000926950"	-0.954334812732799	5.5298098026633	92.5168379118804	4.99533013872238e-05	0.00212007862115036
"EgrG_000622200"	-0.767694366394784	7.49118503297821	92.4506809246496	5.00608329006652e-05	0.00212007862115036
"EgrG_000477200"	-0.882011810355607	6.62067810264583	92.3480994048033	5.02281710102809e-05	0.00212007862115036
"EgrG_000503800"	0.952885072912314	5.07438365103859	91.6050726188776	5.14624630108025e-05	0.00215080971017078
"EgrG_000448500"	-0.749568373002711	7.4621542422396	91.6045953070889	5.14632686427001e-05	0.00215080971017078
"EgrG_002054600"	1.16426271884834	4.30154493271701	91.4368511433549	5.17474253118275e-05	0.00215208409973306
"EgrG_000071800"	-0.809823241430529	7.98544071734666	90.6502722738854	5.31077331449147e-05	0.00219788296586076
"EgrG_000236300"	0.802756584225131	7.70060140026824	90.2499033358247	5.38181964419473e-05	0.0022101502514468
"EgrG_000591500"	0.936890602728354	5.77304279269354	90.1902244370529	5.39251652580725e-05	0.0022101502514468
"EgrG_000854500"	-1.39918502570949	4.24979409252553	89.2122827399605	5.57185236801568e-05	0.00227267286010794
"EgrG_000977900"	0.979148049095634	8.1715369926188	88.8842908708817	5.63375194218887e-05	0.00227639474765392
"EgrG_000595700"	-0.910377656231259	6.30350006117605	88.8796173016963	5.6346404644899e-05	0.00227639474765392
"EgrG_000955800"	0.741037106563127	6.68416976012532	88.6510575486264	5.67831904112369e-05	0.00228316866089542
"EgrG_000686100"	-0.737553896968515	5.99991040898609	88.2908255519431	5.74806816098791e-05	0.00229603723252441
"EgrG_001056750"	-0.768609664739219	7.44359048041555	88.1876484996419	5.76825278257897e-05	0.00229603723252441
"EgrG_000248500"	-0.951085145785005	7.56307339948011	88.0693364449554	5.79151305705121e-05	0.00229603723252441
"EgrG_000791700"	-1.34425734320605	10.2714155626018	87.8490493399426	5.83515111440625e-05	0.00230257776998245
"EgrG_000124900"	-1.12848066839936	5.61095591053885	87.5952948807074	5.88595598028458e-05	0.00231130360802673
"EgrG_000487800"	-0.932206579954994	4.83802349189502	87.2960025348735	5.94662778186721e-05	0.00231130360802673
"EgrG_000196200"	1.02749934730599	6.00983241118243	87.0146230106982	6.00441992264578e-05	0.00231130360802673
"EgrG_000928050"	0.949631786387642	6.29547424309226	86.9445738224497	6.01892184456948e-05	0.00231130360802673
"EgrG_000659050"	-1.00291461951309	7.47493022111272	86.9389713372267	6.0200836847496e-05	0.00231130360802673
"EgrG_000190800"	-0.717084863476643	6.09396145103523	86.9358914979007	6.02072250558589e-05	0.00231130360802673
"EgrG_000486200"	-0.788920531895731	7.73098858581506	86.6865469776858	6.07273846758441e-05	0.00231390186898262
"EgrG_000317500"	-0.793633809776989	6.35719532895128	86.6094332416455	6.08894470334546e-05	0.00231390186898262
"EgrG_000490900"	-0.722254386357217	7.31676310222213	86.5129022154835	6.10931186530064e-05	0.00231390186898262
"EgrG_000539000"	-0.880909399790023	6.9814474607181	85.7490565785712	6.27367623414001e-05	0.00235116520788184
"EgrG_000743800"	-0.932947323442014	6.56474807521094	85.6975668526036	6.28496375323841e-05	0.00235116520788184
"EgrG_000201600"	-0.864144448587636	7.01494173791755	85.6708290226009	6.29083571651554e-05	0.00235116520788184
"EgrG_000701700"	-0.752039405118789	9.2818095330585	85.3844260135634	6.35418790718112e-05	0.00235559137901507
"EgrG_000210600"	-0.963765756922417	7.12085739177197	85.2423415126381	6.3859281301701e-05	0.00235559137901507
"EgrG_001087500"	-0.725561213242844	6.70320949928736	85.2421377423761	6.38597379978153e-05	0.00235559137901507
"EgrG_000873200"	0.795171103440469	7.33217541571948	84.6720145057506	6.51545021027931e-05	0.00239294716813894
"EgrG_000319300"	1.03245866121698	5.65649513237701	84.3467949156397	6.59085587815756e-05	0.00241020781337452
"EgrG_000195600"	-1.29706208338566	6.03050157469825	84.1913368152548	6.62730570812633e-05	0.00241313569217784
"EgrG_000977600"	0.880455220126757	6.40049180820965	83.9647082056218	6.68091866145657e-05	0.00241371768763532
"EgrG_000426100"	-0.836376991868376	5.4389579848652	83.9441738648813	6.68580453317186e-05	0.00241371768763532
"EgrG_001171200"	0.7769688179353	5.87329510761025	83.5994038465082	6.76854366164392e-05	0.00243323408582148
"EgrG_000665000"	-0.803110646232444	6.52935976169391	82.9186860795581	6.93589662739569e-05	0.00247263930788129
"EgrG_000832600"	0.775713102814627	6.36684332341886	82.9164834941018	6.93644690329735e-05	0.00247263930788129
"EgrG_000090500"	-0.722162068350436	8.05639351872023	82.5539680236301	7.02780199924209e-05	0.00249472268458451
"EgrG_000252800"	-1.01246771865818	8.90004387879683	82.2638294884724	7.10205988627952e-05	0.00249635173329379
"EgrG_000374100"	-0.71600557139871	7.08694639565963	82.1936694338896	7.12017123966195e-05	0.00249635173329379
"EgrG_000209800"	-0.690354351807831	6.08525165849039	82.1723298798225	7.12569193803379e-05	0.00249635173329379
"EgrG_000413900"	-1.18108487756691	5.09930618178223	81.8172835900973	7.21837590330984e-05	0.00249635173329379
"EgrG_000485800"	-0.707135345157451	10.5600284068999	81.7965978449991	7.22382457277628e-05	0.00249635173329379
"EgrG_001039000"	-0.858349748325062	6.01682370752436	81.6290676721779	7.2681521106822e-05	0.00249635173329379
"EgrG_000857200"	0.849200384895614	6.2645038042692	81.608285733475	7.27367578645309e-05	0.00249635173329379
"EgrG_000150900"	-1.07806068162917	5.12866934380269	81.5596793215284	7.28661654170483e-05	0.00249635173329379
"EgrG_000187500"	-0.771923218837349	6.53235219889345	81.5199768125746	7.29720921566314e-05	0.00249635173329379
"EgrG_002006650"	0.823611371631237	8.5667186350941	81.3299881653196	7.34817942902226e-05	0.00250365819697659
"EgrG_001116050"	-0.821533436869641	5.81631809730562	81.0233642307992	7.43143175219822e-05	0.00250365819697659
"EgrG_000821300"	-0.812616223057679	8.7154321171564	80.9147517383558	7.46121855408936e-05	0.00250365819697659
"EgrG_000393000"	-0.721038462114395	9.17987687767304	80.8236100438824	7.48633517705332e-05	0.00250365819697659
"EgrG_000920400"	-0.914115805091809	7.54972842558267	80.8010998462366	7.49255558798087e-05	0.00250365819697659
"EgrG_000827500"	1.12018840156877	7.75779311693686	80.7899862023795	7.4956292082986e-05	0.00250365819697659
"EgrG_001041900"	0.76658641194118	7.1799493405135	80.4926872568471	7.57846957361932e-05	0.00250975266672527
"EgrG_000772300"	-0.802556067815808	6.86389390698982	80.4651349090722	7.5862076386457e-05	0.00250975266672527
"EgrG_000197400"	-0.756439197901855	5.8930135183774	80.4068122091693	7.60262182164538e-05	0.00250975266672527
"EgrG_000803900"	0.96917381889239	6.65903445447875	79.8774062969994	7.75377249082686e-05	0.00254972890744865
"EgrG_000076600"	-0.823103813387855	7.15066889735186	79.6046692805413	7.83318422732409e-05	0.00255006114207922
"EgrG_000787300"	1.28961676536212	6.43325296696142	79.480642479854	7.86965014551704e-05	0.00255006114207922
"EgrG_000395200"	-1.29323660383043	4.47074723071556	79.4195378630548	7.88769793736433e-05	0.00255006114207922
"EgrG_000062750"	0.808073631150598	5.74968823580621	79.3795255853962	7.89954539226279e-05	0.00255006114207922
"EgrG_000064500"	-0.774348269989607	5.64345797104948	79.3608966568445	7.90506931125452e-05	0.00255006114207922
"EgrG_000185100"	-1.75591799979802	4.26356176454927	79.2310385753089	7.94371665945419e-05	0.0025528216719246
"EgrG_001028800"	0.829659884926731	8.47548645019647	78.982565396638	8.01836001809797e-05	0.0025549004156354
"EgrG_001054400"	-0.6891556548027	7.94814707194944	78.9739503282999	8.02096455219223e-05	0.0025549004156354
"EgrG_000921300"	-0.926915831122106	7.57321758353804	78.9093566052945	8.04052818216233e-05	0.0025549004156354
"EgrG_000227200"	-1.40523391575265	3.52316982218927	78.6136360865396	8.1308986262438e-05	0.00256719493418882
"EgrG_000451600"	1.20276486823591	6.78262250178273	78.5605023336344	8.14727721465474e-05	0.00256719493418882
"EgrG_000707000"	0.952201630341798	5.38239912514531	78.4870257383949	8.16999802252453e-05	0.00256719493418882
"EgrG_000338200"	-1.01846459757099	5.7216184101286	78.3215044508079	8.22148722271193e-05	0.00257384123975971
"EgrG_001184700"	0.787250270570123	6.47808759378515	77.9568173765698	8.33644528172903e-05	0.00260023535919813
"EgrG_000919100"	0.881337969646712	7.08126918178624	77.5904398623406	8.45407237031494e-05	0.00262708766642584
"EgrG_000430500"	-0.982925555399918	9.023105631083	77.4968620449053	8.48446511787696e-05	0.00262708766642584
"EgrG_000595000"	-0.803615398174243	7.69118924434658	77.292307421282	8.55140318552877e-05	0.00263818562276459
"EgrG_001126500"	-0.816797011250596	6.03037599466387	77.0861397144288	8.61957300110307e-05	0.00264958178773038
"EgrG_000261200"	-0.959861431760338	5.41761148091635	76.9827490070863	8.65402828866338e-05	0.00265056953072275
"EgrG_002016600"	-2.3097084035047	2.08879884948679	76.770211468832	8.72542749470276e-05	0.00266282470737619
"EgrG_001100200"	-0.85450973601732	7.73810424525761	76.4561239709883	8.83236486981585e-05	0.00267258281213487
"EgrG_000574800"	-1.6245198869733	2.68613430643495	76.4490851180458	8.83478106434994e-05	0.00267258281213487
"EgrG_000461800"	0.936080786873612	7.16494278073198	76.3992669455942	8.85190676815062e-05	0.00267258281213487
"EgrG_001039900"	-1.36390798705604	3.99209175852044	76.2980032182597	8.88685228076674e-05	0.00267361896276684
"EgrG_000759300"	0.725646519785859	6.53267696014708	76.1635204940808	8.93354223164576e-05	0.00267816863227147
"EgrG_000652500"	-0.971354334238902	4.8950672122067	75.9359601928308	9.01328380107075e-05	0.00268814381704101
"EgrG_000956900"	1.06948446829295	6.87921656798545	75.8618397542279	9.03945887570053e-05	0.00268814381704101
"EgrG_000768900"	-0.684005745658554	8.52817232088677	75.7985988151041	9.06187095324998e-05	0.00268814381704101
"EgrG_000739400"	-0.797075227359422	5.90474538280917	75.3300121017206	9.23023057400341e-05	0.00271265051904116
"EgrG_000640800"	-0.895114480984936	5.08723666785913	75.3188628847653	9.23428626036307e-05	0.00271265051904116
"EgrG_001153000"	-1.63426690105451	2.81505950683867	75.2180951437992	9.27104839420867e-05	0.00271265051904116
"EgrG_000586200"	0.719880058029666	7.69685724596522	75.2144571823263	9.272379190499e-05	0.00271265051904116
"EgrG_000960300"	1.2074460696627	4.47778422651309	74.9913770846963	9.35446559995849e-05	0.00272726069244151
"EgrG_000569100"	0.72448438677855	7.64803489634768	74.6654112728095	9.47613623296796e-05	0.00272831499149652
"EgrG_000295600"	-1.02761441312621	4.61453731047902	74.4526084208422	9.55669111648739e-05	0.00272831499149652
"EgrG_000898400"	-1.00935325040947	6.28381137077843	74.4444668865422	9.55979087044206e-05	0.00272831499149652
"EgrG_000511350"	-0.661956508920846	6.1473987965274	74.4383072693999	9.56213692022364e-05	0.00272831499149652
