gene_id	ERR337909	ERR337922	ERR337912	ERR337925	ERR337937	ERR337949
EgrG_000318600	488	390	1019	921	853	872
EgrG_000318750	2314	2119	1256	1062	1513	1581
EgrG_000319000	987	848	497	448	1107	1164
EgrG_000319100	1747	1518	1568	1336	1701	1735
EgrG_000319200	111	97	125	108	137	168
EgrG_000319300	244	194	376	309	543	498
EgrG_000319400	94	90	172	143	122	130
EgrG_000319500	97	73	133	144	78	77
EgrG_000319600	101	103	168	134	72	69
EgrG_000319700	2044	1741	2747	2380	1935	2017
EgrG_000319800	347	263	230	195	578	621
EgrG_000319900	499	446	324	274	423	438
EgrG_000320000	555	525	386	331	341	341
EgrG_000320100	1	0	0	0	0	1
EgrG_000320140	470	439	428	382	526	525
EgrG_000320160	1167	1090	626	505	507	577
EgrG_000320200	374	307	209	188	305	305
EgrG_000320300	691	621	682	575	647	686
EgrG_000320400	51	56	61	55	57	50
EgrG_000320600	14	11	16	15	6	6
EgrG_000320700	0	0	0	0	1	0
EgrG_000320800	773	657	392	342	628	629
EgrG_000320900	8	7	5	3	9	16
EgrG_000321000	175	197	199	192	220	222
EgrG_000321100	3	0	2	1	4	2
EgrG_000321300	1762	1487	696	623	955	1019
EgrG_000321400	785	653	955	838	1106	1105
EgrG_000321500	211	197	206	144	270	296
EgrG_000321550	1907	1561	1095	888	1044	1037
EgrG_000321600	600	552	331	253	456	430
EgrG_000321700	1	0	2	2	0	0
EgrG_000321900	287	208	394	305	355	374
EgrG_000322000	5	1	0	2	6	6
EgrG_000322250	6470	5516	4410	3869	5985	6101
EgrG_000322400	0	0	0	0	0	0
EgrG_000322500	169	151	136	119	316	319
EgrG_000322700	372	303	241	175	347	369
EgrG_000322800	32	35	13	16	19	20
EgrG_000323100	678	554	223	220	327	338
EgrG_000323300	0	0	0	0	0	0
EgrG_000323700	119	96	116	108	140	149
EgrG_000323800	289	231	231	186	393	466
EgrG_000323900	3	1	1	0	1	2
EgrG_000324100	1056	919	768	678	905	976
EgrG_000324200	366	335	466	399	190	232
EgrG_000324400	0	0	0	0	0	0
EgrG_000324500	71	56	62	46	63	67
EgrG_000324600	679	619	684	558	798	850
EgrG_000324700	265	214	192	159	275	337
EgrG_000324800	173	183	88	93	295	311
EgrG_000324900	928	783	1224	1037	1255	1131
EgrG_000325000	322	310	413	332	626	627
EgrG_000325100	861	830	801	716	987	1008
EgrG_000325200	2981	2635	2005	1803	2919	3096
EgrG_000325300	1491	1320	1567	1247	2467	2673
EgrG_000325400	1	0	0	1	1	1
EgrG_000325500	95	92	55	36	91	108
EgrG_000325600	510	430	396	321	550	488
EgrG_000325700	13	18	29	19	32	40
EgrG_000325900	1622	1379	1312	1095	1047	1109
EgrG_000326000	37	38	42	31	82	82
EgrG_000326100	3292	2825	4703	4039	4295	4453
EgrG_000328400	71	67	121	95	62	64
EgrG_000328500	0	0	0	0	0	0
EgrG_000328700	5	2	9	7	10	9
EgrG_000329100	10	5	5	10	34	38
EgrG_000329900	506	382	297	253	273	284
EgrG_000330000	276	277	165	142	203	215
EgrG_000330100	214	156	121	118	227	223
EgrG_000330200	1070	931	1407	1222	1130	1163
EgrG_000330300	9055	7957	4737	3978	5484	5722
EgrG_000330350	0	0	0	0	1	0
EgrG_000330400	0	0	0	0	0	0
EgrG_000330700	0	2	0	0	4	1
EgrG_000330900	2298	1937	1355	1104	2419	2539
EgrG_000331000	836	667	1004	844	1020	1069
EgrG_000331050	3243	2792	2733	2342	2747	2818
EgrG_000331100	4845	4221	1944	1657	3074	3296
EgrG_000331200	550	513	200	207	267	284
EgrG_000331300	1960	1698	2369	2071	1449	1444
EgrG_000331400	574	520	891	734	837	887
EgrG_000331500	401	309	190	169	313	291
EgrG_000331600	0	1	1	1	1	1
EgrG_000331700	1	1	2	1	4	5
EgrG_000331800	748	612	735	638	987	1066
EgrG_000331900	883	717	709	629	639	702
EgrG_000332000	279	277	171	160	217	186
EgrG_000332200	923	746	1247	1097	880	860
EgrG_000332300	694	598	552	443	739	835
EgrG_000332400	339	291	250	237	411	449
EgrG_000332500	450	356	552	474	724	761
EgrG_000332600	0	0	0	0	0	0
EgrG_000332700	508	480	646	533	939	917
EgrG_000332800	369	332	308	270	359	376
EgrG_000332900	2162	1836	2719	2284	3050	3398
EgrG_000333000	157	152	221	191	295	291
EgrG_000333100	52	27	30	22	32	36
EgrG_000333200	89	88	93	73	85	116
EgrG_000333300	95	82	94	95	278	316
EgrG_000333400	386	342	481	423	675	699
EgrG_000333500	0	2	2	2	1	5
EgrG_000333600	234	233	280	233	284	292
EgrG_000333700	304	269	240	212	260	238
EgrG_000333800	245	209	125	103	236	223
EgrG_000333900	183	187	125	101	245	300
EgrG_000334200	6	6	4	1	4	4
EgrG_000334300	760	720	561	476	1027	1066
EgrG_000334400	1505	1240	768	685	1363	1437
EgrG_000334500	69	77	97	82	97	138
EgrG_000334550	793	640	281	256	483	476
EgrG_000334600	0	2	3	1	2	1
EgrG_000334700	43	41	49	35	67	50
EgrG_000334900	320	260	384	301	297	344
EgrG_000335100	0	0	0	0	0	0
EgrG_000335200	0	0	0	0	0	0
EgrG_000335300	0	0	0	0	0	0
EgrG_000335500	0	0	0	0	0	0
EgrG_000335600	0	0	0	0	0	0
EgrG_000335800	16240	13887	41512	36034	24789	25583
EgrG_000336200	0	0	0	0	0	0
EgrG_000337300	110	105	72	67	123	180
EgrG_000337400	1198	1078	665	596	908	909
EgrG_000337500	44	39	23	23	74	89
EgrG_000337600	558	544	765	706	448	485
EgrG_000337700	3	5	3	1	0	0
EgrG_000337800	18	26	19	18	23	17
EgrG_000337900	501	458	223	154	351	407
EgrG_000338000	1729	1479	921	844	1223	1276
EgrG_000338100	179	193	129	116	196	176
EgrG_000338200	626	543	263	240	302	287
EgrG_000338300	304	269	309	292	367	354
EgrG_000338400	13	6	6	3	15	19
EgrG_000338500	1992	1775	849	735	1342	1405
EgrG_000338600	1632	1428	1356	1126	1299	1245
EgrG_000338900	1	5	1	1	0	0
EgrG_000339000	8	10	5	3	5	5
EgrG_000339100	2	2	2	1	6	1
EgrG_000339200	1	1	2	1	0	0
EgrG_000339300	6	3	2	3	2	0
EgrG_000339400	1	3	0	0	1	0
EgrG_000339500	5	5	6	8	2	5
EgrG_000339600	1440	1184	1049	958	1713	1864
EgrG_000339700	16	11	4	13	11	2
EgrG_000339800	552	467	388	382	612	671
EgrG_000339900	114	115	112	93	164	182
EgrG_000340000	5	7	0	0	2	1
EgrG_000340100	1738	1402	2616	2281	1927	1994
EgrG_000340200	1618	1362	475	456	899	950
EgrG_000340300	41	22	6	6	4	5
EgrG_000340400	672	596	282	284	313	303
EgrG_000340500	323	312	193	165	209	222
EgrG_000340600	633	504	507	449	819	777
EgrG_000340700	1069	871	822	654	728	775
EgrG_000340800	684	607	427	384	442	496
EgrG_000340900	1143	1056	1312	1189	830	870
EgrG_000341000	154	138	211	178	387	421
EgrG_000341100	630	543	436	383	456	465
EgrG_000341200	1812	1568	2221	1872	1878	1919
EgrG_000341300	322	290	193	169	369	336
EgrG_000341400	960	867	1436	1240	1372	1483
EgrG_000341500	645	490	569	507	1024	1073
EgrG_000341600	1622	1341	1788	1612	2452	2489
EgrG_000341700	840	722	1090	892	1080	1119
EgrG_000341800	1293	1138	821	729	1445	1513
EgrG_000341900	3305	2923	6230	5168	4474	4443
EgrG_000342000	886	798	1248	1000	1327	1371
EgrG_000342100	2710	2444	1888	1622	2537	2625
EgrG_000342200	1	5	1	1	2	3
EgrG_000342300	129	88	25	27	36	52
EgrG_000342400	1264	1058	1670	1370	1295	1417
EgrG_000342500	755	686	329	248	498	506
EgrG_000342600	15119	12937	9808	8370	7276	7824
EgrG_000342900	19893	16573	14815	12803	20323	21951
EgrG_000343000	5456	4651	10980	9584	5723	5947
EgrG_000343100	128	92	115	106	261	240
EgrG_000343200	1153	991	1244	1165	1668	1628
EgrG_000343300	0	0	0	0	0	0
EgrG_000343400	678	552	857	675	643	657
EgrG_000343500	2971	2534	3585	3090	3798	4038
EgrG_000343600	765	651	711	615	1138	1194
EgrG_000343700	12	15	44	28	13	19
EgrG_000343800	754	632	756	585	1138	1133
EgrG_000344000	5	4	2	0	2	3
EgrG_000344100	1888	1587	1291	1046	1407	1541
EgrG_000344200	413	357	326	260	506	562
EgrG_000344400	173	131	78	72	180	192
EgrG_000344500	1785	1516	1143	1012	1825	1923
EgrG_000344700	59	33	43	39	37	28
EgrG_000344800	0	0	0	0	0	0
EgrG_000344900	0	0	0	0	2	0
EgrG_000345000	301	266	390	339	420	380
EgrG_000345100	1888	1668	977	854	1232	1321
EgrG_000345200	1848	1617	1781	1500	1682	1737
EgrG_000345300	274	237	192	133	304	260
EgrG_000345400	924	930	439	387	419	440
EgrG_000345500	52	26	32	25	33	38
EgrG_000345600	2339	2015	3319	2829	2361	2428
EgrG_000345700	551	453	643	495	566	602
EgrG_000345800	1141	977	605	508	839	801
EgrG_000345900	684	606	580	525	487	615
EgrG_000346000	1104	1001	1634	1352	1599	1651
EgrG_000346100	87	56	61	41	129	124
EgrG_000346200	1517	1392	2649	2327	2084	2208
EgrG_000346400	76	88	43	34	48	51
EgrG_000346500	975	882	994	892	1079	1152
EgrG_000346600	35	21	45	31	60	76
EgrG_000346700	6321	5524	4901	4179	3692	3883
EgrG_000346900	971	853	1175	1004	1080	1085
EgrG_000347000	254	227	203	174	346	378
EgrG_000347100	1368	1201	491	440	771	807
EgrG_000347200	761	603	555	485	795	825
EgrG_000347300	2147	1893	1393	1241	2036	2175
EgrG_000347400	427	368	245	216	248	228
EgrG_000347500	2404	2119	5921	5175	3915	4065
EgrG_000347700	185	174	102	86	211	253
EgrG_000347900	2	1	1	0	0	0
EgrG_000348000	1177	960	1143	935	1177	1249
EgrG_000348100	1643	1451	1290	1107	1534	1615
EgrG_000348200	2488	2203	6308	5158	3306	3487
EgrG_000348500	0	1	0	2	2	2
EgrG_000348600	1389	1107	801	737	783	749
EgrG_000349000	1	0	0	0	0	0
EgrG_000349100	2	2	1	0	0	0
EgrG_000349200	7	1	2	0	1	3
EgrG_000349300	185	173	85	85	151	129
EgrG_000349400	93	76	39	47	105	100
EgrG_000349500	1933	1745	1154	977	2097	2126
EgrG_000349700	79	67	78	79	47	47
EgrG_000349800	812	747	586	554	485	453
EgrG_000349900	80	69	36	40	36	36
EgrG_000350000	0	0	1	0	0	0
EgrG_000350200	12	4	7	10	10	10
EgrG_000350300	24	19	10	8	10	12
EgrG_000350400	115	88	100	95	129	154
EgrG_000350500	1369	1154	1389	1208	1011	1077
EgrG_000350600	133	138	98	84	133	141
EgrG_000350700	15	17	9	8	33	36
EgrG_000350800	2	1	4	1	11	14
EgrG_000351000	55	58	50	40	79	82
EgrG_000351400	0	0	0	0	0	0
EgrG_000351500	1	0	0	1	0	0
EgrG_000351600	432	359	297	257	398	409
EgrG_000351700	144	123	95	79	180	182
EgrG_000351800	630	482	373	310	531	562
EgrG_000352000	484	379	248	215	312	302
EgrG_000352300	403	361	433	401	421	426
EgrG_000352500	326	278	258	195	266	302
EgrG_000352700	1094	973	1023	905	1255	1294
EgrG_000352800	176	174	216	208	356	389
EgrG_000353000	12	14	7	10	15	25
EgrG_000353100	2	1	2	2	0	5
EgrG_000353200	19	22	28	21	34	37
EgrG_000353300	1464	1288	816	699	1043	1104
EgrG_000353400	401	360	242	223	420	453
EgrG_000353500	549	457	364	350	514	537
EgrG_000353600	208	148	61	66	146	139
EgrG_000353700	73	62	53	48	110	118
EgrG_000353800	0	0	1	0	0	0
EgrG_000353900	1	0	0	0	0	0
EgrG_000354000	0	0	0	0	0	0
EgrG_000354100	245	171	231	207	259	273
EgrG_000354200	0	0	0	0	1	0
EgrG_000354300	3	2	2	1	2	1
EgrG_000354400	542	421	303	228	424	381
EgrG_000354500	0	0	0	0	0	0
EgrG_000354600	5	3	6	5	15	16
EgrG_000354700	1153	982	1039	934	1496	1561
EgrG_000354800	58	50	55	52	94	88
EgrG_000354850	8	4	10	4	19	12
EgrG_000355000	3	0	0	0	0	0
EgrG_000355200	443	372	173	126	398	449
EgrG_000355300	38	26	5	1	0	0
EgrG_000355400	421	349	63	40	129	141
EgrG_000355500	0	0	0	0	0	0
EgrG_000355600	3	2	5	2	9	9
EgrG_000355700	677	593	459	381	943	905
EgrG_000355800	5363	4610	5184	4446	6575	6679
EgrG_000355900	84	60	0	0	2	1
EgrG_000356000	558	459	663	578	1096	1144
EgrG_000356200	515	445	723	606	546	620
EgrG_000356300	555	509	694	523	1096	1063
EgrG_000356400	100	86	82	76	186	174
EgrG_000356500	205	177	249	180	470	490
EgrG_000356600	564	471	336	273	745	760
EgrG_000356700	1308	1095	625	577	1025	1111
EgrG_000356750	302	264	333	312	592	646
EgrG_000356900	15	20	31	28	35	36
EgrG_000357100	59	61	95	84	95	97
EgrG_000357300	0	0	0	0	0	0
EgrG_000357400	0	0	0	0	0	0
EgrG_000357600	568	495	289	232	438	418
EgrG_000357700	504	443	516	424	496	474
EgrG_000357900	10	3	8	4	9	7
EgrG_000358100	403	355	382	318	578	588
EgrG_000358200	980	854	1058	1023	801	839
EgrG_000358300	3179	2748	1747	1415	2241	2394
EgrG_000358400	0	0	0	1	1	4
EgrG_000358500	468	405	506	434	867	909
EgrG_000358600	1093	908	1326	1118	682	701
EgrG_000358700	391	339	544	467	546	586
EgrG_000358800	449	373	237	195	430	475
EgrG_000358900	690	604	328	265	433	468
EgrG_000359000	1118	977	365	351	629	673
EgrG_000359100	1	0	1	1	0	1
EgrG_000359200	7	8	1	0	6	3
EgrG_000359300	0	0	0	0	0	0
EgrG_000359400	0	0	0	0	0	0
EgrG_000359600	553	513	476	422	538	599
EgrG_000359700	1220	1049	778	688	1334	1450
EgrG_000359800	897	785	426	332	579	624
EgrG_000359840	235	201	357	332	263	279
EgrG_000359860	507	430	369	303	395	405
EgrG_000360000	556	494	267	188	358	403
EgrG_000360100	407	346	247	212	441	488
EgrG_000360300	563	398	166	174	318	337
EgrG_000360500	826	571	608	505	623	623
EgrG_000360600	308	262	166	141	266	280
EgrG_000360700	1	3	2	0	1	1
EgrG_000360750	404	314	422	378	315	329
EgrG_000360800	0	0	0	0	2	0
EgrG_000360900	1761	1473	1992	1662	1674	1654
EgrG_000361000	10	10	3	8	8	9
EgrG_000361100	3	4	13	13	16	6
EgrG_000361200	102	78	175	131	115	143
EgrG_000361300	0	0	0	0	0	0
EgrG_000361400	12	16	25	19	17	14
EgrG_000361500	2	2	3	0	0	0
EgrG_000361600	0	0	0	2	0	0
EgrG_000361800	1	2	0	0	0	1
EgrG_000361900	356	316	140	125	201	237
EgrG_000362000	235	190	149	100	229	183
EgrG_000362100	547	474	537	451	601	622
EgrG_000362200	342	298	252	186	350	403
EgrG_000362300	0	0	0	0	0	0
EgrG_000362400	0	0	0	0	0	0
EgrG_000362500	6	4	6	7	4	3
EgrG_000362600	1191	978	2151	1764	2244	2246
EgrG_000362800	799	724	886	720	756	732
EgrG_000362900	691	600	976	872	602	566
EgrG_000363000	0	0	1	0	0	0
EgrG_000363100	119	122	102	91	177	238
EgrG_000363200	152	137	235	232	313	375
EgrG_000363400	1176	1100	2173	1932	1028	981
EgrG_000363500	2	2	0	2	1	0
EgrG_000363600	0	0	1	2	0	0
EgrG_000363700	7	7	11	7	13	10
EgrG_000363800	117	140	180	140	157	153
EgrG_000363900	1003	821	743	610	693	709
EgrG_000364000	12907	10942	5578	4915	12437	12826
EgrG_000364200	604	502	427	387	581	584
EgrG_000364300	56	42	74	40	69	70
EgrG_000364400	22	20	21	22	34	31
EgrG_000364500	75	79	87	69	84	71
EgrG_000364600	96	122	70	44	126	122
EgrG_000364700	3352	3021	4395	3698	3259	3340
EgrG_000364800	2	3	1	1	0	0
EgrG_000364900	49	43	50	45	64	68
EgrG_000365000	1051	812	696	595	579	562
EgrG_000365100	1891	1627	1079	867	1072	1154
EgrG_000365200	379	320	251	239	199	200
EgrG_000365300	180	162	146	141	163	140
EgrG_000365400	1255	1049	1101	1029	843	892
EgrG_000365500	49	39	18	18	23	34
EgrG_000365600	405	331	246	189	368	388
EgrG_000365800	337	320	464	385	359	373
EgrG_000365900	0	0	2	0	1	3
EgrG_000366000	2350	2002	1271	1050	1462	1544
EgrG_000366100	731	639	513	434	574	557
EgrG_000366200	6	9	10	3	3	2
EgrG_000366300	1615	1320	1100	994	581	573
EgrG_000366400	15	14	10	10	6	7
EgrG_000366500	53	55	26	25	45	40
EgrG_000366800	0	0	0	0	0	0
EgrG_000366900	0	0	0	0	0	0
EgrG_000370300	7	8	4	0	10	9
EgrG_000370400	41	18	19	13	50	54
EgrG_000370700	1	1	0	0	0	0
EgrG_000370800	0	2	1	1	2	3
EgrG_000371100	4	2	1	0	5	8
EgrG_000372200	73	82	40	34	89	121
EgrG_000372400	10473	9180	3546	3015	5913	6083
EgrG_000372500	197	196	170	177	201	229
EgrG_000372600	18	11	11	13	25	22
EgrG_000372700	320	241	180	150	220	291
EgrG_000372800	550	440	410	359	376	406
EgrG_000372900	332	251	207	156	260	284
EgrG_000373050	1040	842	792	723	1111	1229
EgrG_000373100	0	0	0	0	0	0
EgrG_000373200	86	97	67	59	128	105
EgrG_000373300	208	184	119	108	198	216
EgrG_000373600	977	856	1117	983	903	915
EgrG_000373700	0	0	0	0	0	0
EgrG_000373800	1	0	0	0	0	0
EgrG_000373900	78	66	109	96	106	102
EgrG_000374000	1	1	0	1	0	1
EgrG_000374100	1406	1298	707	605	902	956
EgrG_000374500	693	639	770	621	704	750
EgrG_000374700	676	569	792	592	840	863
EgrG_000374800	5896	5001	2993	2676	4427	4582
EgrG_000374900	156	116	146	153	163	183
EgrG_000375000	81	96	84	88	84	77
EgrG_000375100	238	218	211	170	335	341
EgrG_000375200	1	1	0	0	0	0
EgrG_000375600	256	203	195	140	249	243
EgrG_000375700	162	165	129	108	130	159
EgrG_000375800	9827	8441	5231	4668	6365	6543
EgrG_000375900	574	475	413	379	639	676
EgrG_000376000	8	6	5	2	7	4
EgrG_000376100	188	172	196	204	186	157
EgrG_000376200	130	90	58	44	96	107
EgrG_000376300	270	224	220	227	299	322
EgrG_000376500	4888	4196	3578	3158	3510	3536
EgrG_000376600	339	317	213	192	202	188
EgrG_000376700	930	807	737	643	649	679
EgrG_000376800	995	848	445	396	673	707
EgrG_000377000	363	310	188	173	254	281
EgrG_000377100	5	6	9	3	6	8
EgrG_000377200	16	14	18	18	20	21
EgrG_000377300	296	258	316	290	377	384
EgrG_000377500	202	173	89	65	147	129
EgrG_000377550	378	332	246	238	351	303
EgrG_000377600	327	268	278	233	330	334
EgrG_000377700	41	24	32	34	29	33
EgrG_000377800	989	810	728	652	977	992
EgrG_000377900	632	523	505	496	544	613
EgrG_000378000	5	7	4	8	7	10
EgrG_000378100	51	39	26	25	132	121
EgrG_000378200	92	74	124	81	296	269
EgrG_000378300	3	1	0	0	1	4
EgrG_000378400	402	380	257	231	444	406
EgrG_000378500	351	311	202	166	272	279
EgrG_000378600	494	394	241	191	313	367
EgrG_000378700	334	318	183	160	309	319
EgrG_000378800	19	16	8	11	9	3
EgrG_000378850	201	163	140	143	214	267
EgrG_000378900	220	175	234	203	215	230
EgrG_000379000	945	809	755	615	690	697
EgrG_000379100	29	22	13	15	22	28
EgrG_000379200	420	330	256	203	293	260
EgrG_000379300	160	176	176	138	307	315
EgrG_000379400	32	31	13	18	33	50
EgrG_000379500	95	86	71	52	95	78
EgrG_000379600	324	283	507	450	348	383
EgrG_000379700	1040	852	648	569	864	960
EgrG_000379800	226	187	188	168	327	339
EgrG_000379900	385	344	199	165	251	283
EgrG_000380000	147	153	103	87	186	171
EgrG_000380100	1998	1785	1130	894	1203	1207
EgrG_000380200	28	14	12	11	10	10
EgrG_000380250	181	150	127	108	193	180
EgrG_000380300	38	32	31	24	45	45
EgrG_000380400	0	0	0	0	0	0
EgrG_000380500	586	518	643	619	658	718
EgrG_000380600	186	159	111	98	137	153
EgrG_000380700	1	1	0	0	0	2
EgrG_000380800	52	42	32	22	72	59
EgrG_000380900	333	292	356	304	334	370
EgrG_000381000	99	96	80	63	71	72
EgrG_000381100	884	769	4	2	5	3
EgrG_000381200	2464	2107	167	144	130	129
EgrG_000381400	2166	1757	155	141	146	146
EgrG_000381500	0	0	0	0	0	0
EgrG_000381600	736	661	290	246	560	566
EgrG_000381700	26	29	1	5	3	3
EgrG_000381800	22	14	2	1	7	6
EgrG_000381900	1055	989	892	828	888	917
EgrG_000382000	370	304	246	186	221	255
EgrG_000382100	678	606	528	467	680	709
EgrG_000382200	6666	5886	811	622	957	1020
EgrG_000382300	209	159	173	130	269	291
EgrG_000388700	150	111	28	27	33	29
EgrG_000389000	336	274	458	368	400	341
EgrG_000389100	2050	1730	1326	1123	1397	1530
EgrG_000389200	3	2	0	0	0	0
EgrG_000389300	49	46	42	40	69	81
EgrG_000389400	103	84	72	53	134	141
EgrG_000389500	25	24	19	16	31	34
EgrG_000389600	358	257	493	418	428	400
EgrG_000389700	616	501	427	339	572	616
EgrG_000389800	5	4	6	10	9	10
EgrG_000389900	293	263	300	238	296	279
EgrG_000390000	175	140	180	136	262	275
EgrG_000390300	23	20	32	43	29	40
EgrG_000390400	123	95	126	118	205	183
EgrG_000390500	0	1	0	0	0	0
EgrG_000390600	229	206	296	287	327	317
EgrG_000390700	0	0	0	0	0	1
EgrG_000390800	18	9	28	15	18	27
EgrG_000390900	0	0	0	0	0	0
EgrG_000391000	166	127	209	173	296	307
EgrG_000391100	0	0	0	0	0	0
EgrG_000391200	1153	1024	1092	927	1053	1030
EgrG_000391250	2632	2312	1416	1227	1782	1809
EgrG_000391300	250	257	330	312	481	485
EgrG_000391400	70	72	32	24	61	88
EgrG_000391500	971	803	1298	1181	1157	1144
EgrG_000391700	568	460	459	379	666	741
EgrG_000391800	657	605	391	322	616	675
EgrG_000392000	1238	1166	696	575	908	924
EgrG_000392100	417	355	276	244	355	358
EgrG_000392200	169	174	212	210	282	274
EgrG_000392300	715	669	448	367	676	713
EgrG_000392400	52	40	17	23	60	66
EgrG_000392500	0	1	2	0	3	1
EgrG_000392600	100	69	102	99	90	88
EgrG_000392700	8	6	3	3	1	2
EgrG_000392800	13	13	6	9	11	22
EgrG_000392900	577	519	707	563	625	654
EgrG_000393000	6258	5352	2952	2585	3980	4024
EgrG_000393100	1054	902	677	638	853	831
EgrG_000393200	428	345	313	286	550	523
EgrG_000393250	504	459	714	631	733	744
EgrG_000393300	133	113	17	22	33	45
EgrG_000393400	228	172	30	16	57	60
EgrG_000393700	1179	1054	1316	1123	930	956
EgrG_000393800	384	296	241	201	470	501
EgrG_000393900	422	371	573	489	540	575
EgrG_000394000	684	578	269	251	420	430
EgrG_000394100	2545	2223	1231	1132	1406	1410
EgrG_000394200	542	478	368	329	428	466
EgrG_000394300	827	727	695	608	577	631
EgrG_000394400	43	33	35	34	40	70
EgrG_000394500	69	61	100	68	97	105
EgrG_000394600	5	5	9	11	5	9
EgrG_000394700	611	499	523	495	655	659
EgrG_000394800	93	70	128	107	129	141
EgrG_000394900	12	8	10	6	9	14
EgrG_000395000	300	230	291	252	457	499
EgrG_000395100	422	322	296	239	387	408
EgrG_000395200	268	263	94	82	101	140
EgrG_000395300	1165	1050	1115	964	1042	1104
EgrG_000395400	10	8	3	1	10	20
EgrG_000395500	2850	2348	1583	1337	2226	2262
EgrG_000395600	0	0	0	0	0	0
EgrG_000395800	0	0	0	0	0	0
EgrG_000395900	0	0	0	0	0	0
EgrG_000396100	0	0	1	0	2	0
EgrG_000396200	0	1	0	0	1	0
EgrG_000396300	24	21	26	23	74	63
EgrG_000397200	1	1	0	0	0	0
EgrG_000397300	0	0	0	0	0	0
EgrG_000397500	0	0	0	1	0	0
EgrG_000397700	1	0	0	6	2	2
EgrG_000398000	0	0	0	0	0	0
EgrG_000398800	0	0	0	0	0	0
EgrG_000401700	0	0	0	0	0	0
EgrG_000401800	2	2	5	4	2	2
EgrG_00040300	318	258	146	135	198	211
EgrG_000405400	0	0	0	0	0	0
EgrG_000405600	3	3	0	0	0	0
EgrG_000405800	0	0	0	0	0	0
EgrG_000406000	143	151	337	234	307	310
EgrG_000406400	16	14	6	15	17	13
EgrG_000406500	108	101	61	46	80	87
EgrG_000406600	769	644	357	342	401	440
EgrG_000406700	404	354	798	675	572	541
EgrG_000406800	942	836	704	594	818	803
EgrG_000406900	11279	9795	5096	4259	7370	7743
EgrG_000407400	143	110	60	57	124	135
EgrG_000407700	4	5	9	6	7	8
EgrG_000407900	0	0	0	0	0	0
EgrG_000408000	0	0	0	0	0	0
EgrG_000408100	99	85	122	93	224	215
EgrG_000408400	4	2	2	3	10	7
EgrG_000408500	0	0	0	0	0	0
EgrG_000409000	0	0	0	0	0	0
EgrG_000409500	253	188	268	265	310	364
EgrG_000409600	217	184	221	182	385	423
EgrG_000409700	756	660	514	433	563	526
EgrG_000409800	431	366	234	228	429	468
EgrG_000409900	235	219	206	179	213	244
EgrG_000410000	677	627	678	547	510	492
EgrG_000410100	537	395	250	201	362	360
EgrG_000410300	2922	2465	3556	3051	3075	3190
EgrG_000410500	570	490	366	369	465	491
EgrG_000410600	1114	850	1477	1247	1544	1572
EgrG_000410700	707	578	1486	1274	835	898
EgrG_000410800	431	436	528	416	478	503
EgrG_000411200	222	167	99	80	133	145
EgrG_000411400	439	379	588	500	548	620
EgrG_000411500	279	270	261	236	282	331
EgrG_000411600	13	7	14	15	11	9
EgrG_000411700	5	5	11	8	9	7
EgrG_000411900	2	4	2	3	1	2
EgrG_000412000	840	760	438	390	797	863
EgrG_000412100	742	581	604	542	708	770
EgrG_000412200	504	426	239	205	412	472
EgrG_000412250	652	570	327	265	297	346
EgrG_000412300	766	657	481	391	938	1023
EgrG_000412400	282	227	76	61	109	101
EgrG_000412500	6500	5496	1071	914	1551	1676
EgrG_000412600	429	360	66	66	40	46
EgrG_000412700	949	816	346	310	457	456
